Date,Temperature_C,pH,CO2_Injectionsper10min,RelativeDensity,LightIntensity,TankVolume,TotalNutrients_mLper10min,TopLeftNutr_Multiplier,LowerLeftNutr_Multiplier,RightNutr_Multiplier,Growth_Rate
20/10/2021 02:32,25.43395,8.501574,12.88039,3.591466,80,1023,0,1,1,1,0.01602648
20/10/2021 02:33,25.52216,8.495591,12.88768,3.592133,80,1025,0,1,1,1,0.01605374
20/10/2021 02:34,25.24249,8.502001,12.89487,3.591939,80,1026,0,1,1,1,0.01605374
20/10/2021 02:35,25.50495,8.499009,12.90195,3.591161,80,1026,0,1,1,1,0.01605374
20/10/2021 02:36,25.5071,8.502214,12.90942,3.590795,80,1024,0,1,1,1,0.01607111
20/10/2021 02:37,25.51678,8.497087,12.91727,3.590681,80,1022,0,1,1,1,0.01607111
20/10/2021 02:38,25.30165,8.503923,12.92652,3.590529,80,1023,0,1,1,1,0.01607111
20/10/2021 02:39,25.5071,8.496446,12.93712,3.591772,80,1025,0,1,1,1,0.01607208
20/10/2021 02:40,25.24464,8.500933,12.94906,3.593767,80,1025,0,1,1,1,0.01607208
20/10/2021 02:41,25.56089,8.502001,12.96182,3.595794,80,1023,0,1,1,1,0.01607208
20/10/2021 02:42,25.51463,8.498796,12.9754,3.597091,80,1023,0,1,1,1,0.01609664
20/10/2021 02:43,25.53292,8.505632,12.99027,3.598055,80,1025,0,1,1,1,0.01609664
20/10/2021 02:44,25.51463,8.497727,13.00691,3.598402,80,1024,0,1,1,1,0.01609664
20/10/2021 02:45,25.26937,8.503496,13.02581,3.598754,80,1024,0,1,1,1,0.01617075
20/10/2021 02:46,25.51571,8.498368,13.04642,3.598657,80,1024,0,1,1,1,0.01617075
20/10/2021 02:47,25.24679,8.503923,13.06772,3.59826,80,1024,0,1,1,1,0.01617075
20/10/2021 02:48,25.5114,8.496446,13.08971,3.598502,80,1022,0,1,1,1,0.01622874
20/10/2021 02:49,25.51786,8.498155,13.11286,3.599351,80,1024,0,1,1,1,0.01622874
20/10/2021 02:50,25.24249,8.502001,13.13817,3.600191,80,1024,0,1,1,1,0.01622874
20/10/2021 02:51,25.48989,8.497727,13.1651,3.600882,80,1022,0,1,1,1,0.0162904
20/10/2021 02:52,25.28875,8.504992,13.19362,3.602041,80,1022,0,1,1,1,0.0162904
20/10/2021 02:53,25.46299,8.4973,13.22422,3.602782,80,1024,0,1,1,1,0.0162904
20/10/2021 02:54,25.46191,8.502642,13.25635,3.602934,80,1024,0,1,1,1,0.01636046
20/10/2021 02:55,25.42319,8.498796,13.29051,3.60319,80,1023,0,1,1,1,0.01636046
20/10/2021 02:56,25.45654,8.498796,13.32465,3.604604,80,1023,0,1,1,1,0.01636046
20/10/2021 02:57,25.43179,8.493669,13.35978,3.605865,80,1025,0,1,1,1,0.01644665
20/10/2021 02:58,25.1242,8.503283,13.39588,3.606245,80,1023,0,1,1,1,0.01644665
20/10/2021 02:59,25.38554,8.499864,13.43244,3.606733,80,1025,0,1,1,1,0.01644665
20/10/2021 03:00,25.38016,8.498582,13.46946,3.607623,80,1023,0,1,1,1,0.01653992
20/10/2021 03:01,25.10699,8.503923,13.50692,3.606815,80,1025,0,1,1,1,0.01653992
20/10/2021 03:02,25.09946,8.502001,13.54531,3.605793,80,1024,0,1,1,1,0.01653992
20/10/2021 03:03,25.41996,8.495164,13.58363,3.605864,80,1024,0,1,1,1,0.01662612
20/10/2021 03:04,25.04893,8.50136,13.62238,3.606382,80,1024,0,1,1,1,0.01662612
20/10/2021 03:05,25.35327,8.497727,13.66104,3.605535,80,1023,0,1,1,1,0.01662612
20/10/2021 03:06,25.35542,8.49965,13.70063,3.605603,80,1024,0,1,1,1,0.0166935
20/10/2021 03:07,25.15647,8.503496,13.74012,3.606604,80,1025,0,1,1,1,0.0166935
20/10/2021 03:08,25.30809,8.4973,13.77901,3.607428,80,1023,0,1,1,1,0.0166935
20/10/2021 03:09,25.1027,8.501146,13.81733,3.609268,80,1024,0,1,1,1,0.01676234
20/10/2021 03:10,25.29411,8.4973,13.85507,3.610623,80,1025,0,1,1,1,0.01676234
20/10/2021 03:11,25.29196,8.50136,13.89124,3.611332,80,1025,0,1,1,1,0.01676234
20/10/2021 03:12,25.25432,8.494523,13.92688,3.611469,80,1022,0,1,1,1,0.01686282
20/10/2021 03:13,24.98227,8.502642,13.96097,3.611547,80,1024,0,1,1,1,0.01686282
20/10/2021 03:14,25.26722,8.496659,13.99306,3.610394,80,1024,0,1,1,1,0.01686282
20/10/2021 03:15,25.25647,8.500077,14.02316,3.610916,80,1024,0,1,1,1,0.01689014
20/10/2021 03:16,24.9812,8.502642,14.05131,3.611916,80,1022,0,1,1,1,0.01689014
20/10/2021 03:17,25.21883,8.497727,14.07854,3.612736,80,1023,0,1,1,1,0.01689014
20/10/2021 03:18,25.20915,8.498368,14.10437,3.613799,80,1022,0,1,1,1,0.01691686
20/10/2021 03:19,25.21237,8.501787,14.1288,3.614894,80,1024,0,1,1,1,0.01691686
20/10/2021 03:20,25.15968,8.49965,14.15087,3.614835,80,1023,0,1,1,1,0.01691686
20/10/2021 03:21,25.15323,8.50136,14.17211,3.615353,80,1024,0,1,1,1,0.01693548
20/10/2021 03:22,25.10807,8.498796,14.19202,3.615811,80,1023,0,1,1,1,0.01693548
20/10/2021 03:23,24.97046,8.50136,14.20964,3.616164,80,1025,0,1,1,1,0.01693548
20/10/2021 03:24,25.11452,8.495591,14.2265,3.615638,80,1024,0,1,1,1,0.01693375
20/10/2021 03:25,25.10269,8.502214,14.2421,3.615658,80,1023,0,1,1,1,0.01693375
20/10/2021 03:26,25.0457,8.499436,14.25747,3.615316,80,1023,0,1,1,1,0.01693375
20/10/2021 03:27,24.76513,8.504564,14.27161,3.61591,80,1024,0,1,1,1,0.01693462
20/10/2021 03:28,24.78985,8.501574,14.28503,3.61665,80,1023,0,1,1,1,0.01693462
20/10/2021 03:29,24.83823,8.501787,14.29876,3.617442,80,1024,0,1,1,1,0.01693462
20/10/2021 03:30,25.03173,8.50136,14.31278,3.618584,80,1023,0,1,1,1,0.01692489
20/10/2021 03:31,25.02958,8.49965,14.32609,3.619421,80,1025,0,1,1,1,0.01692489
20/10/2021 03:32,25.01452,8.500504,14.33819,3.618913,80,1025,0,1,1,1,0.01692489
20/10/2021 03:33,24.98657,8.499223,14.34912,3.618105,80,1023,0,1,1,1,0.01692176
20/10/2021 03:34,25.01667,8.503923,14.35788,3.618639,80,1025,0,1,1,1,0.01692176
20/10/2021 03:35,24.9898,8.494523,14.36552,3.617471,80,1022,0,1,1,1,0.01692176
20/10/2021 03:36,24.97582,8.496446,14.37153,3.616928,80,1024,0,1,1,1,0.01691554
20/10/2021 03:37,24.85435,8.498368,14.37546,3.617423,80,1022,0,1,1,1,0.01691554
20/10/2021 03:38,24.9984,8.499864,14.37733,3.617575,80,1025,0,1,1,1,0.01691554
20/10/2021 03:39,24.95432,8.496018,14.37567,3.616386,80,1024,0,1,1,1,0.01691362
20/10/2021 03:40,24.75224,8.501574,14.37053,3.616457,80,1025,0,1,1,1,0.01691362
20/10/2021 03:41,24.99517,8.494309,14.36348,3.616631,80,1024,0,1,1,1,0.01691362
20/10/2021 03:42,24.70924,8.502214,14.35352,3.615704,80,1025,0,1,1,1,0.01688715
20/10/2021 03:43,25.00592,8.494737,14.34222,3.615263,80,1025,0,1,1,1,0.01688715
20/10/2021 03:44,24.67914,8.500933,14.32959,3.615246,80,1023,0,1,1,1,0.01688715
20/10/2021 03:45,24.9812,8.496446,14.31514,3.615103,80,1024,0,1,1,1,0.01684854
20/10/2021 03:46,24.69312,8.502001,14.29892,3.614387,80,1025,0,1,1,1,0.01684854
20/10/2021 03:47,24.95109,8.497727,14.28093,3.61396,80,1023,0,1,1,1,0.01684854
20/10/2021 03:48,25.00055,8.499009,14.26122,3.614067,80,1025,0,1,1,1,0.01678342
20/10/2021 03:49,24.9769,8.497941,14.2403,3.614159,80,1026,0,1,1,1,0.01678342
20/10/2021 03:50,24.99087,8.500504,14.21819,3.614659,80,1023,0,1,1,1,0.01678342
20/10/2021 03:51,24.9941,8.490249,14.19392,3.61435,80,1026,0,1,1,1,0.01672491
20/10/2021 03:52,25.00915,8.49965,14.16851,3.614925,80,1025,0,1,1,1,0.01672491
20/10/2021 03:53,24.73611,8.500077,14.14199,3.614616,80,1023,0,1,1,1,0.01672491
20/10/2021 03:54,25.02312,8.501146,14.11386,3.614887,80,1025,0,1,1,1,0.01666638
20/10/2021 03:55,25.00377,8.494523,14.08415,3.615135,80,1023,0,1,1,1,0.01666638
20/10/2021 03:56,24.93068,8.504564,14.05289,3.615896,80,1025,0,1,1,1,0.01666638
20/10/2021 03:57,24.9253,8.500504,14.02159,3.616109,80,1023,0,1,1,1,0.01663397
20/10/2021 03:58,24.82748,8.502214,13.99027,3.616288,80,1022,0,1,1,1,0.01663397
20/10/2021 03:59,25.02313,8.495378,13.95841,3.616,80,1023,0,1,1,1,0.01663397
20/10/2021 04:00,25.05323,8.499223,13.92654,3.615394,80,1023,0,1,1,1,0.01656836
20/10/2021 04:01,25.03388,8.500504,13.89414,3.615016,80,1023,0,1,1,1,0.01656836
20/10/2021 04:02,25.04893,8.498796,13.86223,3.614712,80,1025,0,1,1,1,0.01656836
20/10/2021 04:03,24.78233,8.499864,13.83079,3.61469,80,1024,0,1,1,1,0.01649299
20/10/2021 04:04,25.07258,8.496446,13.80083,3.614117,80,1024,0,1,1,1,0.01649299
20/10/2021 04:05,24.86403,8.504351,13.77132,3.613798,80,1022,0,1,1,1,0.01649299
20/10/2021 04:06,25.07581,8.496232,13.74325,3.614635,80,1024,0,1,1,1,0.0164386
20/10/2021 04:07,24.99518,8.500504,13.7161,3.615559,80,1026,0,1,1,1,0.0164386
20/10/2021 04:08,25.09194,8.500933,13.68986,3.615904,80,1023,0,1,1,1,0.0164386
20/10/2021 04:09,25.02958,8.498368,13.66551,3.616841,80,1027,0,1,1,1,0.01643066
20/10/2021 04:10,25.09624,8.497941,13.64353,3.618296,80,1025,0,1,1,1,0.01643066
20/10/2021 04:11,25.10914,8.498796,13.62338,3.618235,80,1024,0,1,1,1,0.01643066
20/10/2021 04:12,25.12957,8.499436,13.60453,3.618723,80,1023,0,1,1,1,0.01643335
20/10/2021 04:13,25.0468,8.501146,13.58646,3.619722,80,1024,0,1,1,1,0.01643335
20/10/2021 04:14,25.13818,8.499223,13.56966,3.620383,80,1022,0,1,1,1,0.01643335
20/10/2021 04:15,25.15538,8.495591,13.55412,3.620272,80,1023,0,1,1,1,0.01644833
20/10/2021 04:16,25.13495,8.502001,13.5398,3.620735,80,1022,0,1,1,1,0.01644833
20/10/2021 04:17,25.13495,8.496659,13.52721,3.620282,80,1023,0,1,1,1,0.01644833
20/10/2021 04:18,24.87155,8.504778,13.5158,3.620404,80,1025,0,1,1,1,0.01649866
20/10/2021 04:19,25.13925,8.493241,13.50506,3.620452,80,1023,0,1,1,1,0.01649866
20/10/2021 04:20,24.85757,8.50371,13.49499,3.619767,80,1023,0,1,1,1,0.01649866
20/10/2021 04:21,25.16183,8.496659,13.48606,3.619067,80,1025,0,1,1,1,0.01657343
20/10/2021 04:22,25.1543,8.50371,13.47777,3.619199,80,1026,0,1,1,1,0.01657343
20/10/2021 04:23,25.19409,8.495805,13.4716,3.618814,80,1023,0,1,1,1,0.01657343
20/10/2021 04:24,25.12958,8.502855,13.46553,3.618647,80,1023,0,1,1,1,0.01663839
20/10/2021 04:25,25.19839,8.497727,13.46155,3.619704,80,1024,0,1,1,1,0.01663839
20/10/2021 04:26,25.08012,8.498582,13.45812,3.621315,80,1024,0,1,1,1,0.01663839
20/10/2021 04:27,24.92099,8.503069,13.45475,3.622421,80,1023,0,1,1,1,0.01671296
20/10/2021 04:28,25.21345,8.497514,13.45143,3.623095,80,1025,0,1,1,1,0.01671296
20/10/2021 04:29,25.24034,8.498155,13.44816,3.624174,80,1024,0,1,1,1,0.01671296
20/10/2021 04:30,25.15109,8.50371,13.44394,3.624889,80,1023,0,1,1,1,0.01680315
20/10/2021 04:31,25.0726,8.50136,13.44028,3.624856,80,1024,0,1,1,1,0.01680315
20/10/2021 04:32,25.24464,8.497941,13.43617,3.624088,80,1025,0,1,1,1,0.01680315
20/10/2021 04:33,25.27152,8.497727,13.43163,3.624231,80,1024,0,1,1,1,0.01687234
20/10/2021 04:34,25.26507,8.499436,13.42666,3.624093,80,1024,0,1,1,1,0.01687234
20/10/2021 04:35,24.96185,8.504137,13.42126,3.62383,80,1024,0,1,1,1,0.01687234
20/10/2021 04:36,25.28336,8.498368,13.41494,3.623903,80,1024,0,1,1,1,0.01692775
20/10/2021 04:37,25.2726,8.504351,13.40871,3.624248,80,1024,0,1,1,1,0.01692775
20/10/2021 04:38,25.30056,8.4973,13.40308,3.624475,80,1024,0,1,1,1,0.01692775
20/10/2021 04:39,25.01022,8.504778,13.39804,3.624762,80,1024,0,1,1,1,0.01697821
20/10/2021 04:40,25.3253,8.495805,13.39357,3.625273,80,1024,0,1,1,1,0.01697821
20/10/2021 04:41,25.3737,8.500504,13.38966,3.625957,80,1024,0,1,1,1,0.01697821
20/10/2021 04:42,25.35972,8.499223,13.38632,3.62717,80,1023,0,1,1,1,0.01703991
20/10/2021 04:43,25.29305,8.503496,13.38352,3.62747,80,1022,0,1,1,1,0.01703991
20/10/2021 04:44,25.33606,8.496873,13.38177,3.627529,80,1022,0,1,1,1,0.01703991
20/10/2021 04:45,25.39199,8.497941,13.38004,3.628051,80,1024,0,1,1,1,0.01710331
20/10/2021 04:46,25.37801,8.50136,13.37934,3.628503,80,1023,0,1,1,1,0.01710331
20/10/2021 04:47,25.11452,8.501574,13.37815,3.627881,80,1023,0,1,1,1,0.01710331
20/10/2021 04:48,25.37478,8.496446,13.37748,3.628109,80,1024,0,1,1,1,0.01716063
20/10/2021 04:49,25.39091,8.50136,13.37682,3.629135,80,1024,0,1,1,1,0.01716063
20/10/2021 04:50,25.4049,8.49495,13.37667,3.62991,80,1025,0,1,1,1,0.01716063
20/10/2021 04:51,25.22314,8.504137,13.37602,3.630195,80,1026,0,1,1,1,0.01723269
20/10/2021 04:52,25.26723,8.502214,13.37538,3.631035,80,1024,0,1,1,1,0.01723269
20/10/2021 04:53,25.09516,8.502214,13.37424,3.631801,80,1026,0,1,1,1,0.01723269
20/10/2021 04:54,25.4404,8.497087,13.37363,3.63122,80,1025,0,1,1,1,0.01730065
20/10/2021 04:55,25.1328,8.500504,13.37253,3.630619,80,1023,0,1,1,1,0.01730065
20/10/2021 04:56,25.44578,8.499864,13.37194,3.630126,80,1024,0,1,1,1,0.01730065
20/10/2021 04:57,25.17151,8.499223,13.37136,3.630534,80,1024,0,1,1,1,0.01734773
20/10/2021 04:58,25.37156,8.501787,13.37079,3.631238,80,1024,0,1,1,1,0.01734773
20/10/2021 04:59,25.47052,8.498155,13.37023,3.632059,80,1023,0,1,1,1,0.01734773
20/10/2021 05:00,25.21991,8.502855,13.37017,3.632565,80,1025,0,1,1,1,0.01739072
20/10/2021 05:01,25.46622,8.492599,13.37062,3.632803,80,1022,0,1,1,1,0.01739072
20/10/2021 05:02,25.49419,8.502001,13.37206,3.633452,80,1026,0,1,1,1,0.01739072
20/10/2021 05:03,25.50064,8.497087,13.37348,3.633448,80,1023,0,1,1,1,0.01742882
20/10/2021 05:04,25.25325,8.501574,13.37488,3.633764,80,1022,0,1,1,1,0.01742882
20/10/2021 05:05,25.53077,8.495805,13.37776,3.633876,80,1023,0,1,1,1,0.01742882
20/10/2021 05:06,25.26401,8.506701,13.38059,3.634818,80,1024,0,1,1,1,0.01747194
20/10/2021 05:07,25.31025,8.501787,13.38438,3.634572,80,1024,0,1,1,1,0.01747194
20/10/2021 05:08,25.3124,8.50371,13.38862,3.634786,80,1025,0,1,1,1,0.01747194
20/10/2021 05:09,25.51678,8.497514,13.39379,3.635197,80,1025,0,1,1,1,0.0174953
20/10/2021 05:10,25.48344,8.50606,13.39988,3.636532,80,1023,0,1,1,1,0.0174953
20/10/2021 05:11,25.50495,8.502428,13.40688,3.637295,80,1023,0,1,1,1,0.0174953
20/10/2021 05:12,25.53722,8.499864,13.41628,3.638541,80,1025,0,1,1,1,0.01753757
20/10/2021 05:13,25.54153,8.50136,13.42753,3.640227,80,1025,0,1,1,1,0.01753757
20/10/2021 05:14,25.55444,8.502001,13.44062,3.64187,80,1024,0,1,1,1,0.01753757
20/10/2021 05:15,25.54153,8.500504,13.45651,3.643188,80,1025,0,1,1,1,0.01757513
20/10/2021 05:16,25.56089,8.494309,13.47516,3.6444,80,1024,0,1,1,1,0.01757513
20/10/2021 05:17,25.26292,8.501787,13.49654,3.645168,80,1023,0,1,1,1,0.01757513
20/10/2021 05:18,25.25109,8.50136,13.51959,3.645365,80,1024,0,1,1,1,0.01763393
20/10/2021 05:19,25.25324,8.501146,13.54529,3.64579,80,1022,0,1,1,1,0.01763393
20/10/2021 05:20,25.5071,8.495591,13.57411,3.646275,80,1024,0,1,1,1,0.01763393
20/10/2021 05:21,25.50817,8.497727,13.6065,3.646402,80,1021,0,1,1,1,0.01770217
20/10/2021 05:22,25.23603,8.500933,13.64041,3.646891,80,1022,0,1,1,1,0.01770217
20/10/2021 05:23,25.50817,8.495591,13.6763,3.647066,80,1023,0,1,1,1,0.01770217
20/10/2021 05:24,25.19302,8.503923,13.71315,3.647431,80,1023,0,1,1,1,0.01776342
20/10/2021 05:25,25.44578,8.497514,13.74996,3.647526,80,1025,0,1,1,1,0.01776342
20/10/2021 05:26,25.17581,8.502214,13.78671,3.648595,80,1024,0,1,1,1,0.01776342
20/10/2021 05:27,25.45331,8.502214,13.82441,3.650039,80,1025,0,1,1,1,0.01784825
20/10/2021 05:28,25.3393,8.501574,13.86254,3.651168,80,1023,0,1,1,1,0.01784825
20/10/2021 05:29,25.4404,8.501146,13.9006,3.651507,80,1023,0,1,1,1,0.01784825
20/10/2021 05:30,25.39522,8.500933,13.93759,3.651437,80,1025,0,1,1,1,0.01791472
20/10/2021 05:31,25.41781,8.499436,13.97353,3.650524,80,1022,0,1,1,1,0.01791472
20/10/2021 05:32,25.19411,8.504778,14.00843,3.650302,80,1023,0,1,1,1,0.01791472
20/10/2021 05:33,25.37693,8.501146,14.0433,3.650632,80,1023,0,1,1,1,0.01794357
20/10/2021 05:34,25.41673,8.497941,14.07965,3.65165,80,1024,0,1,1,1,0.01794357
20/10/2021 05:35,25.35004,8.498796,14.11546,3.652373,80,1024,0,1,1,1,0.01794357
20/10/2021 05:36,25.13066,8.503923,14.15172,3.65397,80,1025,0,1,1,1,0.01799613
20/10/2021 05:37,25.13603,8.503496,14.18695,3.654075,80,1025,0,1,1,1,0.01799613
20/10/2021 05:38,25.36402,8.497087,14.22214,3.653913,80,1021,0,1,1,1,0.01799613
20/10/2021 05:39,25.34144,8.499009,14.25731,3.653889,80,1024,0,1,1,1,0.01806909
20/10/2021 05:40,25.3296,8.50136,14.29145,3.653886,80,1023,0,1,1,1,0.01806909
20/10/2021 05:41,25.27583,8.497727,14.32458,3.65336,80,1023,0,1,1,1,0.01806909
20/10/2021 05:42,25.30702,8.494737,14.35671,3.654253,80,1023,0,1,1,1,0.01807937
20/10/2021 05:43,25.06829,8.503496,14.38736,3.654907,80,1023,0,1,1,1,0.01807937
20/10/2021 05:44,25.08765,8.501574,14.41455,3.655119,80,1022,0,1,1,1,0.01807937
20/10/2021 05:45,25.26077,8.494737,14.43983,3.656206,80,1022,0,1,1,1,0.01806404
20/10/2021 05:46,24.94142,8.503283,14.46273,3.656914,80,1025,0,1,1,1,0.01806404
20/10/2021 05:47,24.92529,8.503069,14.48379,3.657308,80,1023,0,1,1,1,0.01806404
20/10/2021 05:48,24.91239,8.499436,14.50404,3.657732,80,1025,0,1,1,1,0.01807314
20/10/2021 05:49,25.24679,8.496446,14.52298,3.65804,80,1024,0,1,1,1,0.01807314
20/10/2021 05:50,24.88014,8.501146,14.54013,3.65726,80,1024,0,1,1,1,0.01807314
20/10/2021 05:51,25.15538,8.501787,14.55453,3.657935,80,1023,0,1,1,1,0.01806902
20/10/2021 05:52,25.13818,8.498155,14.56721,3.65795,80,1023,0,1,1,1,0.01806902
20/10/2021 05:53,25.00056,8.505205,14.5777,3.658044,80,1024,0,1,1,1,0.01806902
20/10/2021 05:54,24.97261,8.504351,14.58804,3.65906,80,1026,0,1,1,1,0.01804233
20/10/2021 05:55,25.10914,8.495164,14.59872,3.661248,80,1024,0,1,1,1,0.01804233
20/10/2021 05:56,25.11345,8.496018,14.60974,3.662024,80,1024,0,1,1,1,0.01804233
20/10/2021 05:57,25.08441,8.504351,14.62009,3.662764,80,1024,0,1,1,1,0.01801292
20/10/2021 05:58,25.05861,8.500718,14.62929,3.663607,80,1025,0,1,1,1,0.01801292
20/10/2021 05:59,25.07043,8.499864,14.63735,3.663672,80,1025,0,1,1,1,0.01801292
20/10/2021 06:00,25.07473,8.499009,14.64529,3.663095,80,1024,0,1,1,1,0.01796887
20/10/2021 06:01,25.05,8.502001,14.65311,3.663921,80,1025,0,1,1,1,0.01796887
20/10/2021 06:02,25.03603,8.495591,14.66131,3.663828,80,1024,0,1,1,1,0.01796887
20/10/2021 06:03,24.89735,8.503496,14.66989,3.664286,80,1022,0,1,1,1,0.01794323
20/10/2021 06:04,24.99732,8.497727,14.67684,3.664413,80,1024,0,1,1,1,0.01794323
20/10/2021 06:05,24.73396,8.501787,14.68219,3.664949,80,1024,0,1,1,1,0.01794323
20/10/2021 06:06,24.69634,8.502855,14.68646,3.664381,80,1026,0,1,1,1,0.01794288
20/10/2021 06:07,24.97045,8.499436,14.69066,3.664279,80,1025,0,1,1,1,0.01794288
20/10/2021 06:08,24.98657,8.497727,14.6933,3.663875,80,1024,0,1,1,1,0.01794288
20/10/2021 06:09,24.80276,8.502428,14.6934,3.663482,80,1025,0,1,1,1,0.01791573
20/10/2021 06:10,24.8866,8.50136,14.6925,3.66263,80,1024,0,1,1,1,0.01791573
20/10/2021 06:11,24.94142,8.499223,14.69011,3.661806,80,1026,0,1,1,1,0.01791573
20/10/2021 06:12,24.93712,8.4973,14.68526,3.661008,80,1023,0,1,1,1,0.01783335
20/10/2021 06:13,24.82211,8.501146,14.67848,3.659879,80,1024,0,1,1,1,0.01783335
20/10/2021 06:14,24.94249,8.497514,14.6713,3.659337,80,1022,0,1,1,1,0.01783335
20/10/2021 06:15,24.8823,8.504137,14.66174,3.658281,80,1023,0,1,1,1,0.01778274
20/10/2021 06:16,24.93389,8.49495,14.64981,3.657541,80,1026,0,1,1,1,0.01778274
20/10/2021 06:17,24.9425,8.500291,14.63556,3.656979,80,1024,0,1,1,1,0.01778274
20/10/2021 06:18,24.92637,8.496659,14.61903,3.656671,80,1023,0,1,1,1,0.01770126
20/10/2021 06:19,24.69849,8.500933,14.60024,3.65649,80,1023,0,1,1,1,0.01770126
20/10/2021 06:20,24.89734,8.4973,14.57874,3.656247,80,1024,0,1,1,1,0.01770126
20/10/2021 06:21,24.71032,8.502855,14.55556,3.655893,80,1022,0,1,1,1,0.01760558
20/10/2021 06:22,24.95647,8.496232,14.53072,3.655794,80,1024,0,1,1,1,0.01760558
20/10/2021 06:23,24.93389,8.499009,14.50426,3.655431,80,1024,0,1,1,1,0.01760558
20/10/2021 06:24,24.83715,8.501574,14.4752,3.655192,80,1024,0,1,1,1,0.01750929
20/10/2021 06:25,24.95539,8.496659,14.44507,3.656085,80,1023,0,1,1,1,0.01750929
20/10/2021 06:26,24.69957,8.50136,14.4129,3.656832,80,1024,0,1,1,1,0.01750929
20/10/2021 06:27,24.96399,8.500933,14.3797,3.656779,80,1024,0,1,1,1,0.01742986
20/10/2021 06:28,24.77588,8.500077,14.34601,3.657062,80,1024,0,1,1,1,0.01742986
20/10/2021 06:29,24.96722,8.498155,14.31282,3.657553,80,1022,0,1,1,1,0.01742986
20/10/2021 06:30,24.96937,8.495164,14.27962,3.657485,80,1024,0,1,1,1,0.01734057
20/10/2021 06:31,24.9984,8.503069,14.24643,3.6578,80,1024,0,1,1,1,0.01734057
20/10/2021 06:32,24.9855,8.495591,14.21273,3.659251,80,1025,0,1,1,1,0.01734057
20/10/2021 06:33,24.921,8.502642,14.17854,3.660372,80,1022,0,1,1,1,0.01725263
20/10/2021 06:34,25.02743,8.495378,14.14487,3.660507,80,1024,0,1,1,1,0.01725263
20/10/2021 06:35,24.96078,8.501787,14.11169,3.660815,80,1025,0,1,1,1,0.01725263
20/10/2021 06:36,25.06291,8.497087,14.07902,3.660892,80,1023,0,1,1,1,0.01718788
20/10/2021 06:37,24.75116,8.503923,14.04583,3.660354,80,1026,0,1,1,1,0.01718788
20/10/2021 06:38,25.04893,8.496018,14.01314,3.66001,80,1023,0,1,1,1,0.01718788
20/10/2021 06:39,24.84361,8.502642,13.98145,3.659863,80,1024,0,1,1,1,0.01712909
20/10/2021 06:40,25.06291,8.498155,13.95073,3.659489,80,1024,0,1,1,1,0.01712909
20/10/2021 06:41,25.06936,8.499223,13.92046,3.658887,80,1023,0,1,1,1,0.01712909
20/10/2021 06:42,24.8909,8.501787,13.89116,3.659091,80,1022,0,1,1,1,0.0170852
20/10/2021 06:43,25.08011,8.495591,13.86379,3.659904,80,1025,0,1,1,1,0.0170852
20/10/2021 06:44,24.79522,8.502642,13.83733,3.660622,80,1025,0,1,1,1,0.0170852
20/10/2021 06:45,25.10699,8.495591,13.81227,3.662352,80,1023,0,1,1,1,0.01706569
20/10/2021 06:46,24.9124,8.501787,13.78909,3.663876,80,1025,0,1,1,1,0.01706569
20/10/2021 06:47,25.09624,8.493882,13.76775,3.664991,80,1025,0,1,1,1,0.01706569
20/10/2021 06:48,24.90811,8.501146,13.74774,3.665001,80,1022,0,1,1,1,0.01709339
20/10/2021 06:49,25.11022,8.499436,13.72902,3.665261,80,1025,0,1,1,1,0.01709339
20/10/2021 06:50,25.15108,8.500933,13.71109,3.664691,80,1025,0,1,1,1,0.01709339
20/10/2021 06:51,25.14785,8.493028,13.69542,3.664005,80,1024,0,1,1,1,0.01711258
20/10/2021 06:52,24.87477,8.504564,13.68149,3.663941,80,1024,0,1,1,1,0.01711258
20/10/2021 06:53,24.89949,8.502642,13.66827,3.664882,80,1024,0,1,1,1,0.01711258
20/10/2021 06:54,25.15968,8.498582,13.65724,3.665192,80,1024,0,1,1,1,0.01714518
20/10/2021 06:55,25.17904,8.495805,13.64688,3.665082,80,1022,0,1,1,1,0.01714518
20/10/2021 06:56,25.17043,8.499436,13.63768,3.665392,80,1024,0,1,1,1,0.01714518
20/10/2021 06:57,25.17904,8.498368,13.62861,3.664944,80,1023,0,1,1,1,0.01716808
20/10/2021 06:58,25.18549,8.50136,13.62018,3.664521,80,1024,0,1,1,1,0.01716808
20/10/2021 06:59,25.18549,8.494523,13.61138,3.664617,80,1025,0,1,1,1,0.01716808
20/10/2021 07:00,24.97906,8.50371,13.60321,3.664733,80,1022,0,1,1,1,0.01720865
20/10/2021 07:01,25.22313,8.496446,13.59416,3.665372,80,1022,0,1,1,1,0.01720865
20/10/2021 07:02,25.24249,8.504351,13.58525,3.666565,80,1024,0,1,1,1,0.01720865
20/10/2021 07:03,25.23711,8.500077,13.57697,3.666991,80,1025,0,1,1,1,0.01728003
20/10/2021 07:04,25.24571,8.496018,13.56782,3.667442,80,1024,0,1,1,1,0.01728003
20/10/2021 07:05,25.23711,8.501146,13.5593,3.668754,80,1025,0,1,1,1,0.01728003
20/10/2021 07:06,25.27152,8.493241,13.55091,3.669909,80,1022,0,1,1,1,0.01736504
20/10/2021 07:07,25.26185,8.502642,13.54365,3.670193,80,1025,0,1,1,1,0.01736504
20/10/2021 07:08,25.27045,8.495805,13.53649,3.670268,80,1024,0,1,1,1,0.01736504
